n_paired,n_unpaired,n_total,n_models,n_queries,seed,method,mae,c
0,16,16,95,437,7,pkps,0.16677535301470883,0.04
0,16,16,95,437,7,ens,0.07431376381151716,
0,16,16,95,437,8,sample,0.07868240395037938,
0,16,16,95,437,8,irt,0.19139594106765673,
0,16,16,95,437,8,dkps,0.23993231298409565,
0,16,16,95,437,8,pkps,0.1634539247115639,0.32
0,16,16,95,437,8,ens,0.07049898665841298,
0,16,16,95,437,9,sample,0.0774629651933036,
0,16,16,95,437,9,irt,0.3028211222182775,
0,16,16,95,437,9,dkps,0.25094674115969406,
0,16,16,95,437,9,pkps,0.1406065492356298,0.32
0,16,16,95,437,9,ens,0.07034824576536099,
0,16,16,95,437,10,sample,0.08427074551366977,
0,16,16,95,437,10,irt,0.2614738359500142,
0,16,16,95,437,10,dkps,0.24857199008825892,
0,16,16,95,437,10,pkps,0.17920423032121027,0.32
0,16,16,95,437,10,ens,0.07877288181642392,
0,16,16,95,437,11,sample,0.07121070697338311,
0,16,16,95,437,11,irt,0.2559639261675483,
0,16,16,95,437,11,dkps,0.2514109407661441,
0,16,16,95,437,11,pkps,0.15143716415263167,0.32
0,16,16,95,437,11,ens,0.06911108483363461,
0,16,16,95,437,12,sample,0.0799349632662893,
0,16,16,95,437,12,irt,0.3469290075580975,
0,16,16,95,437,12,dkps,0.24672854434026298,
0,16,16,95,437,12,pkps,0.14543289791419156,0.32
0,16,16,95,437,12,ens,0.07061321304396453,
0,16,16,95,437,13,sample,0.0735999036492834,
0,16,16,95,437,13,irt,0.32434809423238414,
0,16,16,95,437,13,dkps,0.237795617753772,
0,16,16,95,437,13,pkps,0.16070877415970608,0.32
0,16,16,95,437,13,ens,0.0693822339835111,
0,16,16,95,437,14,sample,0.09153619173792606,
0,16,16,95,437,14,irt,0.2672951402812096,
0,16,16,95,437,14,dkps,0.2504623666675791,
0,16,16,95,437,14,pkps,0.17724762801616406,0.02
0,16,16,95,437,14,ens,0.08714961445740838,
0,16,16,95,437,15,sample,0.08048295796699988,
0,16,16,95,437,15,irt,0.17026996865649568,
0,16,16,95,437,15,dkps,0.24502895003251415,
0,16,16,95,437,15,pkps,0.1370016305822371,0.04
0,16,16,95,437,15,ens,0.07183825209368506,
